Precinct Code,Contest Title,Candidate Name,Party Code,Votes
162,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,220
162,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,202
162,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,194
162,Attorney General,Jamar Osborne,GRN,4
162,Attorney General,Jamie Balagia,LIB,24
162,Attorney General,Ken Paxton,REP,177
162,Attorney General,Sam Houston,DEM,226
162,Austin Prop 1 CITY OF AUSTIN FULL PURPOSE,Against (En Contra),NON,135
162,Austin Prop 1 CITY OF AUSTIN FULL PURPOSE,For (A Favor),NON,71
162,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,235
162,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,188
162,"Chief Justice, Supreme Court",Nathan Hecht,REP,182
162,"Chief Justice, Supreme Court",Tom Oxford,LIB,20
162,"Chief Justice, Supreme Court",William Moody,DEM,223
162,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,20
162,Commissioner of Agriculture,Jim Hogan,DEM,209
162,Commissioner of Agriculture,Kenneth Kendrick,GRN,12
162,Commissioner of Agriculture,Sid Miller,REP,182
162,Commissioner of the General Land Office,George P. Bush,REP,187
162,Commissioner of the General Land Office,John Cook,DEM,211
162,Commissioner of the General Land Office,Justin Knight,LIB,19
162,Commissioner of the General Land Office,Valerie Alessi,GRN,10
162,Comptroller of Public Accounts,Ben Sanders,LIB,21
162,Comptroller of Public Accounts,Deb Shafto,GRN,8
162,Comptroller of Public Accounts,Glenn Hegar,REP,182
162,Comptroller of Public Accounts,Mike Collier,DEM,218
162,County Judge,Dan A. Gattis,REP,189
162,County Judge,Michael H. Custer,DEM,233
162,"District 6, Austin City Council",Don Zimmerman,NON,19
162,"District 6, Austin City Council","James ""Jimmy"" Flannigan",NON,43
162,"District 6, Austin City Council",Jay Wiley,NON,32
162,"District 6, Austin City Council","Lloyd ""Pete"" Phillips",NON,15
162,"District 6, Austin City Council",Mackenzie Kelly,NON,25
162,"District 6, Austin City Council",Matt Stillwell,NON,25
162,"District Judge, 277th Judicial District",Stacey Mathews,REP,210
162,"District Judge, 368th Judicial District",Rick J. Kennon,REP,207
162,Governor,Brandon Parmer,GRN,1
162,Governor,Greg Abbott,REP,185
162,Governor,Kathie Glass,LIB,7
162,Governor,Wendy R. Davis,DEM,241
162,Governor,WRITE-IN,NON,1
162,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,181
162,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,220
162,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,20
162,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,102
162,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,187
162,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,66
162,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,193
162,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,94
162,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,65
162,"Justice of the Peace, Precinct No. 1",Dain Johnson,REP,185
162,"Justice of the Peace, Precinct No. 1",Nick Lealos,DEM,233
162,"Justice, Supreme Court, Place 6",Jeff Brown,REP,176
162,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,223
162,"Justice, Supreme Court, Place 6",Mark Ash,LIB,24
162,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,4
162,"Justice, Supreme Court, Place 7",Don Fulton,LIB,19
162,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,227
162,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,177
162,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,93
162,"Justice, Supreme Court, Place 8",Phil Johnson,REP,187
162,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,66
162,Lieutenant Governor,Chandrakantha Courtney,GRN,7
162,Lieutenant Governor,Dan Patrick,REP,179
162,Lieutenant Governor,Leticia Van de Putte,DEM,233
162,Lieutenant Governor,Robert D. Butler,LIB,11
162,"Mayor, City of Austin",David Orshalick,NON,6
162,"Mayor, City of Austin",Mary Catherine Krenek,NON,8
162,"Mayor, City of Austin",Mike Martinez,NON,54
162,"Mayor, City of Austin",Randall Stephens,NON,7
162,"Mayor, City of Austin",Ronald Culver,NON,5
162,"Mayor, City of Austin",Sheryl Cole,NON,24
162,"Mayor, City of Austin",Steve Adler,NON,50
162,"Mayor, City of Austin",Todd Phelps,NON,28
162,"North Austin MUD, Directors, Place 2",David Hartley,NON,49
162,"North Austin MUD, Directors, Place 2",Don Conklin,NON,70
162,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Mark J. Williams,NON,105
162,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Tim Mahoney,NON,98
162,"Place 1, Round Rock ISD Board of Trustee",Claudio Cruz,NON,80
162,"Place 1, Round Rock ISD Board of Trustee",Nikki Gonzales,NON,146
162,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Bob Allen,NON,30
162,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Gigi Edwards Bryant,NON,65
162,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jade Chang Sheppard,NON,57
162,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jonathan Mathers,NON,12
162,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Michael J. Lewis,NON,20
162,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Robb J. Misso,NON,12
162,"Place 3, Round Rock ISD Board of Trustee",Bryan Black,NON,85
162,"Place 3, Round Rock ISD Board of Trustee",Diane Cox,NON,146
162,"Place 5, Round Rock ISD Board of Trustee",Allen McKee,NON,47
162,"Place 5, Round Rock ISD Board of Trustee",Paul K. Emerson,NON,72
162,"Place 5, Round Rock ISD Board of Trustee",Suzi David,NON,106
162,"Place 6, Round Rock ISD Board of Trustee",Paul J. Tisch,NON,109
162,"Place 6, Round Rock ISD Board of Trustee",Tony A. Pitts,NON,94
162,Railroad Commissioner,Mark A. Miller,LIB,22
162,Railroad Commissioner,Martina Salinas,GRN,15
162,Railroad Commissioner,Ryan Sitton,REP,174
162,Railroad Commissioner,Steve Brown,DEM,213
162,"State Representative, District 136","John H. Bucy, III",DEM,231
162,"State Representative, District 136",Justin Billiot,LIB,15
162,"State Representative, District 136",Tony Dale,REP,179
162,"State Senator, District 5",Charles Schwertner,REP,179
162,"State Senator, District 5",Joel Shapiro,DEM,228
162,"State Senator, District 5",Matthew Whittington,LIB,17
162,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,109
162,STRAIGHT PARTY,GREEN PARTY,GRN,1
162,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,2
162,STRAIGHT PARTY,REPUBLICAN PARTY,REP,114
162,TX Prop 1,Against (En Contra),NON,123
162,TX Prop 1,For (A Favor),NON,262
162,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,218
162,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,8
162,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,192
162,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,14
162,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,0
162,"US Representative, District 31",John Carter,REP,192
162,"US Representative, District 31",Louie Minor,DEM,223
162,"US Representative, District 31",Scott J. Ballard,LIB,12
172,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,390
172,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,351
172,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,358
172,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,385
172,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,448
172,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,296
172,Attorney General,Jamar Osborne,GRN,2
172,Attorney General,Jamie Balagia,LIB,32
172,Attorney General,Ken Paxton,REP,498
172,Attorney General,Sam Houston,DEM,275
172,"Brushy Creek MUD, Director, Place 3",Jim Donaldson,NON,195
172,"Brushy Creek MUD, Director, Place 3",Kim Filiatrault,NON,186
172,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,266
172,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,524
172,"Chief Justice, Supreme Court",Nathan Hecht,REP,511
172,"Chief Justice, Supreme Court",Tom Oxford,LIB,31
172,"Chief Justice, Supreme Court",William Moody,DEM,258
172,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,32
172,Commissioner of Agriculture,Jim Hogan,DEM,253
172,Commissioner of Agriculture,Kenneth Kendrick,GRN,16
172,Commissioner of Agriculture,Sid Miller,REP,495
172,Commissioner of the General Land Office,George P. Bush,REP,504
172,Commissioner of the General Land Office,John Cook,DEM,261
172,Commissioner of the General Land Office,Justin Knight,LIB,31
172,Commissioner of the General Land Office,Valerie Alessi,GRN,11
172,Comptroller of Public Accounts,Ben Sanders,LIB,36
172,Comptroller of Public Accounts,Deb Shafto,GRN,4
172,Comptroller of Public Accounts,Glenn Hegar,REP,491
172,Comptroller of Public Accounts,Mike Collier,DEM,269
172,County Judge,Dan A. Gattis,REP,528
172,County Judge,Michael H. Custer,DEM,266
172,"District Judge, 277th Judicial District",Stacey Mathews,REP,556
172,"District Judge, 368th Judicial District",Rick J. Kennon,REP,546
172,Governor,Brandon Parmer,GRN,1
172,Governor,Greg Abbott,REP,508
172,Governor,Kathie Glass,LIB,15
172,Governor,Wendy R. Davis,DEM,283
172,Governor,WRITE-IN,NON,3
172,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,498
172,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,258
172,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,41
172,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,92
172,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,525
172,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,106
172,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,540
172,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,73
172,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,108
172,"Justice of the Peace, Precinct No. 1",Dain Johnson,REP,529
172,"Justice of the Peace, Precinct No. 1",Nick Lealos,DEM,261
172,"Justice, Supreme Court, Place 6",Jeff Brown,REP,509
172,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,253
172,"Justice, Supreme Court, Place 6",Mark Ash,LIB,37
172,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,5
172,"Justice, Supreme Court, Place 7",Don Fulton,LIB,36
172,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,260
172,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,497
172,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,82
172,"Justice, Supreme Court, Place 8",Phil Johnson,REP,532
172,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,106
172,Lieutenant Governor,Chandrakantha Courtney,GRN,2
172,Lieutenant Governor,Dan Patrick,REP,503
172,Lieutenant Governor,Leticia Van de Putte,DEM,267
172,Lieutenant Governor,Robert D. Butler,LIB,36
172,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Mark J. Williams,NON,204
172,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Tim Mahoney,NON,198
172,"Place 1, Round Rock ISD Board of Trustee",Claudio Cruz,NON,174
172,"Place 1, Round Rock ISD Board of Trustee",Nikki Gonzales,NON,296
172,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Bob Allen,NON,102
172,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Gigi Edwards Bryant,NON,90
172,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jade Chang Sheppard,NON,70
172,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jonathan Mathers,NON,39
172,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Michael J. Lewis,NON,60
172,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Robb J. Misso,NON,17
172,"Place 3, Round Rock ISD Board of Trustee",Bryan Black,NON,205
172,"Place 3, Round Rock ISD Board of Trustee",Diane Cox,NON,272
172,"Place 5, Round Rock ISD Board of Trustee",Allen McKee,NON,207
172,"Place 5, Round Rock ISD Board of Trustee",Paul K. Emerson,NON,140
172,"Place 5, Round Rock ISD Board of Trustee",Suzi David,NON,128
172,"Place 6, Round Rock ISD Board of Trustee",Paul J. Tisch,NON,323
172,"Place 6, Round Rock ISD Board of Trustee",Tony A. Pitts,NON,136
172,Railroad Commissioner,Mark A. Miller,LIB,33
172,Railroad Commissioner,Martina Salinas,GRN,15
172,Railroad Commissioner,Ryan Sitton,REP,495
172,Railroad Commissioner,Steve Brown,DEM,251
172,"State Representative, District 52",Chris Osborn,DEM,255
172,"State Representative, District 52",Irene Johnson,LIB,35
172,"State Representative, District 52",Larry Gonzales,REP,510
172,"State Senator, District 5",Charles Schwertner,REP,499
172,"State Senator, District 5",Joel Shapiro,DEM,262
172,"State Senator, District 5",Matthew Whittington,LIB,37
172,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,130
172,STRAIGHT PARTY,GREEN PARTY,GRN,0
172,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,9
172,STRAIGHT PARTY,REPUBLICAN PARTY,REP,291
172,TX Prop 1,Against (En Contra),NON,188
172,TX Prop 1,For (A Favor),NON,540
172,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,244
172,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,3
172,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,530
172,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,25
172,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,2
172,"US Representative, District 31",John Carter,REP,527
172,"US Representative, District 31",Louie Minor,DEM,247
172,"US Representative, District 31",Scott J. Ballard,LIB,23
182,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,702
182,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,633
182,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,612
182,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,717
182,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,786
182,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,525
182,Attorney General,Jamar Osborne,GRN,9
182,Attorney General,Jamie Balagia,LIB,59
182,Attorney General,Ken Paxton,REP,955
182,Attorney General,Sam Houston,DEM,392
182,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,402
182,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,976
182,"Chief Justice, Supreme Court",Nathan Hecht,REP,943
182,"Chief Justice, Supreme Court",Tom Oxford,LIB,72
182,"Chief Justice, Supreme Court",William Moody,DEM,390
182,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,66
182,Commissioner of Agriculture,Jim Hogan,DEM,377
182,Commissioner of Agriculture,Kenneth Kendrick,GRN,13
182,Commissioner of Agriculture,Sid Miller,REP,929
182,Commissioner of the General Land Office,George P. Bush,REP,968
182,Commissioner of the General Land Office,John Cook,DEM,365
182,Commissioner of the General Land Office,Justin Knight,LIB,65
182,Commissioner of the General Land Office,Valerie Alessi,GRN,10
182,Comptroller of Public Accounts,Ben Sanders,LIB,62
182,Comptroller of Public Accounts,Deb Shafto,GRN,8
182,Comptroller of Public Accounts,Glenn Hegar,REP,944
182,Comptroller of Public Accounts,Mike Collier,DEM,388
182,County Judge,Dan A. Gattis,REP,1004
182,County Judge,Michael H. Custer,DEM,392
182,"District Judge, 277th Judicial District",Stacey Mathews,REP,1038
182,"District Judge, 368th Judicial District",Rick J. Kennon,REP,1015
182,Governor,Brandon Parmer,GRN,4
182,Governor,Greg Abbott,REP,974
182,Governor,Kathie Glass,LIB,35
182,Governor,Wendy R. Davis,DEM,426
182,Governor,WRITE-IN,NON,1
182,"Judge, Court of Criminal Appeals, Pl. 3",Bert Richardson,REP,940
182,"Judge, Court of Criminal Appeals, Pl. 3",John Granberg,DEM,376
182,"Judge, Court of Criminal Appeals, Pl. 3",Mark W. Bennett,LIB,71
182,"Judge, Court of Criminal Appeals, Pl. 4",Judith Sanders-Castro,GRN,122
182,"Judge, Court of Criminal Appeals, Pl. 4",Kevin Patrick Yeary,REP,994
182,"Judge, Court of Criminal Appeals, Pl. 4",Quanah Parker,LIB,160
182,"Judge, Court of Criminal Appeals, Pl. 9",David Newell,REP,988
182,"Judge, Court of Criminal Appeals, Pl. 9",George Joseph Altgelt,GRN,108
182,"Judge, Court of Criminal Appeals, Pl. 9","William Bryan Strange, III",LIB,168
182,"Justice of the Peace, Precinct No. 1",Dain Johnson,REP,1008
182,"Justice of the Peace, Precinct No. 1",Nick Lealos,DEM,376
182,"Justice, Supreme Court, Place 6",Jeff Brown,REP,950
182,"Justice, Supreme Court, Place 6",Lawrence Edward Meyers,DEM,375
182,"Justice, Supreme Court, Place 6",Mark Ash,LIB,74
182,"Justice, Supreme Court, Place 7",Charles E. Waterbury,GRN,7
182,"Justice, Supreme Court, Place 7",Don Fulton,LIB,65
182,"Justice, Supreme Court, Place 7",Gina Benavides,DEM,388
182,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,944
182,"Justice, Supreme Court, Place 8",Jim Chisolm,GRN,119
182,"Justice, Supreme Court, Place 8",Phil Johnson,REP,990
182,"Justice, Supreme Court, Place 8",RS Roberto Koelsch,LIB,159
182,Lieutenant Governor,Chandrakantha Courtney,GRN,9
182,Lieutenant Governor,Dan Patrick,REP,934
182,Lieutenant Governor,Leticia Van de Putte,DEM,422
182,Lieutenant Governor,Robert D. Butler,LIB,60
182,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Mark J. Williams,NON,311
182,Place 1 ACC Trustee AUSTIN COMMUNITY COLLEGE,Tim Mahoney,NON,324
182,"Place 1, Round Rock ISD Board of Trustee",Claudio Cruz,NON,358
182,"Place 1, Round Rock ISD Board of Trustee",Nikki Gonzales,NON,459
182,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Bob Allen,NON,173
182,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Gigi Edwards Bryant,NON,140
182,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jade Chang Sheppard,NON,113
182,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Jonathan Mathers,NON,47
182,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Michael J. Lewis,NON,83
182,Place 2 ACC Trustee AUSTIN COMMUNITY COLLEGE,Robb J. Misso,NON,34
182,"Place 3, Round Rock ISD Board of Trustee",Bryan Black,NON,345
182,"Place 3, Round Rock ISD Board of Trustee",Diane Cox,NON,507
182,"Place 5, Round Rock ISD Board of Trustee",Allen McKee,NON,354
182,"Place 5, Round Rock ISD Board of Trustee",Paul K. Emerson,NON,290
182,"Place 5, Round Rock ISD Board of Trustee",Suzi David,NON,220
182,"Place 6, Round Rock ISD Board of Trustee",Paul J. Tisch,NON,546
182,"Place 6, Round Rock ISD Board of Trustee",Tony A. Pitts,NON,260
182,Railroad Commissioner,Mark A. Miller,LIB,71
182,Railroad Commissioner,Martina Salinas,GRN,10
182,Railroad Commissioner,Ryan Sitton,REP,936
182,Railroad Commissioner,Steve Brown,DEM,373
182,"State Representative, District 52",Chris Osborn,DEM,374
182,"State Representative, District 52",Irene Johnson,LIB,67
182,"State Representative, District 52",Larry Gonzales,REP,967
182,"State Senator, District 5",Charles Schwertner,REP,957
182,"State Senator, District 5",Joel Shapiro,DEM,385
182,"State Senator, District 5",Matthew Whittington,LIB,65
182,STRAIGHT PARTY,DEMOCRATIC PARTY,DEM,186
182,STRAIGHT PARTY,GREEN PARTY,GRN,1
182,STRAIGHT PARTY,LIBERTARIAN PARTY,LIB,11
182,STRAIGHT PARTY,REPUBLICAN PARTY,REP,546
182,TX Prop 1,Against (En Contra),NON,337
182,TX Prop 1,For (A Favor),NON,945
182,United States Senator US REPRESENTATIVE DISTRICT 31,David M. Alameel,DEM,373
182,United States Senator US REPRESENTATIVE DISTRICT 31,"Emily ""Spicybrown"" Sanchez",GRN,9
182,United States Senator US REPRESENTATIVE DISTRICT 31,John Cornyn,REP,988
182,United States Senator US REPRESENTATIVE DISTRICT 31,Rebecca Paddock,LIB,54
182,United States Senator US REPRESENTATIVE DISTRICT 31,WRITE-IN,NON,1
182,"US Representative, District 31",John Carter,REP,1010
182,"US Representative, District 31",Louie Minor,DEM,358
182,"US Representative, District 31",Scott J. Ballard,LIB,49
185,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,106
185,ACC Prop 1 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,136
185,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,102
185,ACC Prop 2 AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,137
185,ACC Prop AUSTIN COMMUNITY COLLEGE,Against (En Contra),NON,123
185,ACC Prop AUSTIN COMMUNITY COLLEGE,For (A Favor),NON,113
185,Attorney General,Jamar Osborne,GRN,1
185,Attorney General,Jamie Balagia,LIB,15
185,Attorney General,Ken Paxton,REP,107
185,Attorney General,Sam Houston,DEM,138
185,"Chief Justice, 3rd Court of Appeals Dist",Diane Henson,DEM,145
185,"Chief Justice, 3rd Court of Appeals Dist",Jeff Rose,REP,112
185,"Chief Justice, Supreme Court",Nathan Hecht,REP,118
185,"Chief Justice, Supreme Court",Tom Oxford,LIB,12
185,"Chief Justice, Supreme Court",William Moody,DEM,131
185,Commissioner of Agriculture,David (Rocky) Palmquist,LIB,9
185,Commissioner of Agriculture,Jim Hogan,DEM,125
185,Commissioner of Agriculture,Kenneth Kendrick,GRN,5
185,Commissioner of Agriculture,Sid Miller,REP,117
